cod_mun,alpha_mun_mean,alpha_mun_lo,alpha_mun_hi,alpha_mun_range,nome_municipio
4124020,33131.49702678253,26097.197199285692,40143.06237372784,14045.865174442144,4124020
4124053,20687.89947952956,14289.828392533866,27063.02808440794,12773.199691874073,4124053
4124103,21716.61529886491,15171.43039328625,28417.66078099349,13246.23038770724,4124103
4124202,15544.538859979324,8948.391569786383,22244.47826080236,13296.086691015977,4124202
4124301,29696.15571627208,22917.83836919676,36563.54862412747,13645.71025493071,4124301
4124400,21255.897822782837,14628.209506670291,27845.141782191527,13216.932275521236,4124400
4124509,54067.43668298111,47403.68470766677,60894.3220477565,13490.637340089728,4124509
4124608,36907.31839532315,30314.87021748808,43600.20997690662,13285.33975941854,4124608
4124707,17179.510146859062,10688.54701731805,23715.44796417124,13026.90094685319,4124707
4124806,52282.95194870507,45692.48108944742,59103.825626210506,13411.344536763085,4124806
4124905,18215.36429376018,11525.736793353464,25040.731091607227,13514.994298253763,4124905
4125001,22191.068984476915,15317.420784052078,28670.354911985425,13352.934127933348,4125001
4125100,28526.651975303892,21865.17846603181,35154.71647997694,13289.538013945126,4125100
4125209,26695.74058380448,20459.527659600906,33276.46550350754,12816.937843906635,4125209
4125308,43980.05566374186,37455.52471265137,50664.103431045085,13208.578718393714,4125308
4125357,18579.84854103388,11910.667223709153,25190.069992642726,13279.402768933573,4125357
4125407,20813.127975775948,14348.990361525824,27575.432520238515,13226.44215871269,4125407
4125456,18230.5020313615,11538.412033936977,24958.737621838092,13420.325587901116,4125456
4125506,75422.42251533915,68562.41992539879,82381.98631182696,13819.566386428167,4125506
4125555,20342.83220765397,13899.195338289022,26849.75792436207,12950.562586073049,4125555
4125605,24272.17701499942,17692.996193497962,31156.763695918715,13463.767502420753,4125605
4125704,34801.07772733169,28010.81860219875,41429.83176367695,13419.0131614782,4125704
4125753,26441.44457166578,19765.723883198836,33155.05397200892,13389.330088810086,4125753
4125803,24339.216424651262,17684.5773829038,31025.79105875849,13341.213675854688,4125803
4125902,25110.8961317094,18466.096279795165,31744.486148367203,13278.389868572038,4125902
4126009,20550.706892181115,14052.443062429982,27067.113628506962,13014.67056607698,4126009
4126108,24336.165171337972,17698.69677776413,30857.21589028768,13158.51911252355,4126108
4126207,13965.627990785066,7212.832247677892,20622.61155096142,13409.779303283529,4126207
4126256,14898.720865229714,8303.300489470228,21471.552663756593,13168.252174286365,4126256
4126272,156565.71433420683,149895.59988693922,163156.800294887,13261.200407947792,4126272
4126306,21590.75945558663,14981.025180708213,28378.722859691195,13397.697678982982,4126306
4126355,39502.72313986904,32320.698256619246,46810.37832096704,14489.68006434779,4126355
4126405,45894.19689610422,39494.05367105113,52477.954727579236,12983.901056528106,4126405
4126504,35174.45906925725,28317.777785148406,41776.57394076937,13458.796155620963,4126504
4126603,21896.999984446247,15213.310987686447,28467.92400063466,13254.613012948212,4126603
4126652,27814.567901771665,21222.045562085317,34340.51356755908,13118.468005473762,4126652
4126678,23377.8459748588,16752.22294391032,29983.013152567,13230.79020865668,4126678
4126702,19568.453050290278,13005.450915471603,25987.924675775943,12982.47376030434,4126702
4126801,25696.51269361541,19234.922370577657,32146.544735189986,12911.622364612329,4126801
4126900,18685.31743945256,12197.025549432567,25072.42283971204,12875.397290279472,4126900
4127007,26825.15766830121,20239.885523890436,33579.91058230679,13340.025058416351,4127007
4127106,39756.75704852838,32892.81625694289,46872.40984458649,13979.593587643598,4127106
4127205,22635.337700005963,15886.816309702253,29297.89849575175,13411.082186049496,4127205
4127304,18269.35206968064,11748.511958529069,24728.344300387846,12979.832341858777,4127304
4127403,33770.39055554372,27043.50174771398,40354.50569273419,13311.003945020206,4127403
4127502,39949.69008419149,33401.98604442224,46411.77564509801,13009.789600675766,4127502
4127601,21368.679475968624,14836.768294658175,27677.036849975004,12840.268555316828,4127601
4127700,36685.74044342333,30163.206457839337,43245.659665901185,13082.453208061848,4127700
4127809,20891.897313025842,14386.796312044335,27543.290819791906,13156.494507747571,4127809
4127858,23845.19951707056,16873.301452906835,31009.47855210424,14136.177099197404,4127858
4127882,13134.780885059216,6568.595773219083,19650.552515048417,13081.956741829334,4127882
4127908,19697.15405860019,13117.478965911034,26139.080809309296,13021.601843398263,4127908
4127957,35287.40379585226,28828.948894682086,41976.8851339622,13147.936239280112,4127957
4127965,27034.128234567983,19951.495798594908,33732.94249741323,13781.44669881832,4127965
4128005,40166.89445320509,33745.633222086275,46674.015148360566,12928.38192627429,4128005
4128104,26723.997496189895,20295.993287990983,33260.99375253338,12965.000464542398,4128104
4128203,22895.68825410462,16105.379781279491,29488.472310633882,13383.092529354391,4128203
4128302,23359.8068239665,16967.991103214168,29930.85147428528,12962.86037107111,4128302
4128401,19902.876732286593,13113.353578061471,26747.371313519456,13634.017735457985,4128401
4128500,22151.825759946412,15688.008678034224,28340.874569303138,12652.865891268913,4128500
4128534,20426.220429392983,13617.231704323973,27191.05846064218,13573.826756318207,4128534
4128559,24828.526752505903,18066.22813960835,31322.743545442292,13256.515405833943,4128559
4128609,33438.75717693803,26882.252652653155,40033.64353875754,13151.390886104386,4128609
4128625,25292.986109478737,18802.71683194313,31893.4311333975,13090.714301454369,4128625
4128633,12038.324535775666,5218.689358699301,18667.77728569257,13449.087926993268,4128633
4128658,26629.135195166713,20318.815766911404,33017.21170700667,12698.395940095263,4128658
4128708,45378.86509039033,38495.02144926762,52094.33775030574,13599.316301038125,4128708
4128807,13921.732043872942,6858.067000241662,20861.629020798435,14003.562020556772,4128807
4200051,23487.97570635685,16847.1262898896,30107.101853769578,13259.97556387998,4200051
4200101,36686.4063168829,30111.734488967842,43067.928260524706,12956.193771556864,4200101
4200200,23579.944681653244,16900.065486635358,30251.63355030577,13351.568063670413,4200200
4200309,26180.04719225215,19573.731939564837,32810.19271521772,13236.460775652886,4200309
4200408,44903.32522033816,38277.22537914444,51616.90031945863,13339.674940314195,4200408
4200507,17670.447375179105,10496.363503096736,24441.917650571195,13945.554147474459,4200507
4200556,39585.80394704536,32880.656549902495,46361.61213539795,13480.955585495452,4200556
4200606,24044.80573492134,17263.77264655778,30808.535125967777,13544.762479409997,4200606
4200705,21525.992073033063,15008.309421195425,27917.320322402407,12909.010901206982,4200705
4200754,25623.804487461988,18861.411588021765,32461.69168161822,13600.280093596455,4200754
4200804,24004.044163571292,17210.656055187374,30855.89749772413,13645.241442536757,4200804
4200903,22381.61702691456,15652.157944414503,29119.13691193928,13466.978967524778,4200903
4201000,17644.913049450406,11002.034007104952,24105.54752498967,13103.513517884718,4201000
4201109,17367.888670798056,10512.572048625283,23997.096514253313,13484.52446562803,4201109
4201208,66303.74232024583,59667.95494117027,72887.54921941094,13219.594278240671,4201208
4201257,34919.36495537812,28341.852977454244,41453.3788126112,13111.525835156954,4201257
4201273,30794.848231128817,24083.08737490582,37488.516895157394,13405.429520251575,4201273
4201307,83263.14759249045,76340.3020577698,89918.4629848758,13578.160927106,4201307
4201406,24219.638610415248,17533.49198970543,30949.85526890893,13416.363279203499,4201406
4201505,20031.435421521044,13174.038451459355,26442.162019250853,13268.123567791497,4201505
4201604,24236.081759559955,17510.250055372293,30956.183385511555,13445.933330139262,4201604
4201653,40364.23684868883,33797.15929608722,47085.27533500253,13288.116038915308,4201653
4201703,22842.439852456147,16327.028674032326,29412.97038097743,13085.941706945103,4201703
4201802,27647.139114170255,20862.177330557515,34203.30171272172,13341.124382164202,4201802
4201901,30410.017937521534,23809.502874394155,36831.39983319793,13021.896958803776,4201901
4201950,12368.84409271592,5796.454511040319,18928.200858713557,13131.746347673237,4201950
4202008,36060.141253251175,29368.66959186447,42901.38916126085,13532.71956939638,4202008
4202057,16732.23067131874,10095.034875048656,23438.517316891215,13343.48244184256,4202057
4202073,12907.319661731744,6307.638865185459,19453.531648091135,13145.892782905677,4202073
4202081,21675.500819955105,15004.74996293865,28252.723239151408,13247.973276212759,4202081
4202099,19868.083848215898,13153.745056773265,26416.283901506005,13262.53884473274,4202099
4202107,48030.400807059064,41368.23080155153,54771.06772294073,13402.8369213892,4202107
4202131,22451.252758580347,15720.666971047123,29411.42245025584,13690.755479208716,4202131
4202156,17233.256855144933,10884.267521965938,23549.469382918916,12665.201860952979,4202156
4202206,22609.96305302931,16031.9071496718,29226.21958967398,13194.312440002179,4202206
4202305,25645.28589762496,19066.468155676772,32166.5760054506,13100.107849773827,4202305
4202404,43657.17080655044,36850.48664697802,50428.344318564436,13577.857671586418,4202404
4202438,20846.59836732715,14525.07903613819,27402.225156576642,12877.146120438452,4202438
4202453,29477.34138434699,22759.4040711307,36055.155960785414,13295.751889654715,4202453
4202503,26859.455638195417,20274.21054785757,33564.12791853476,13289.91737067719,4202503
4202537,30504.24793828922,24011.72812624887,37170.551273386605,13158.823147137737,4202537
4202578,27969.95368597134,21339.32855745953,34723.92808427609,13384.599526816564,4202578
4202602,26386.428600747047,19586.38203456695,33352.41070091206,13766.028666345115,4202602
4202701,47291.88208120685,40823.45089417849,53934.25857368631,13110.807679507823,4202701
4202800,31076.419799295807,24503.313674586032,37685.88522838721,13182.57155380118,4202800
4202859,42211.30123578227,35721.41766424143,48679.416301744786,12957.998637503355,4202859
4202875,29040.335855806858,22363.682890193355,35560.383645058355,13196.700754865,4202875
4202909,43093.35339828764,36266.101827704,49808.0229963711,13541.921168667104,4202909
4203006,37111.435162634196,30221.306670616315,44140.939891562,13919.633220945681,4203006
4203105,30319.021773895445,23543.872404016274,37010.40051347978,13466.528109463503,4203105
4203154,20171.83463051729,13478.830437557697,26721.626781790852,13242.796344233155,4203154
4203204,16122.89172367506,9729.742500458779,22573.92689681073,12844.184396351953,4203204
4203253,41268.68470813924,34881.40674220806,47928.553260844536,13047.146518636473,4203253
4203303,33438.361706939824,26725.01165081339,39882.63850680666,13157.626855993269,4203303
4203402,26615.871872420506,20169.267406915747,33106.35053772719,12937.08313081144,4203402
4203501,30247.423214456056,23376.167018406613,37360.57946741198,13984.41244900537,4203501
4203600,52816.78004927043,46091.24415856879,59168.56387903779,13077.319720469,4203600
4203709,15640.56347994521,9233.534424833866,22231.551629877715,12998.017205043849,4203709
4203808,27788.428316767302,20922.18514809616,34462.931094968626,13540.745946872466,4203808
4203907,33254.059912807126,26290.539253307874,40170.67422166866,13880.134968360788,4203907
4203956,33014.702344692974,26440.61943134984,39553.62311903683,13113.003687686985,4203956
4204004,33157.69174669244,26429.2866219026,39902.93167716107,13473.645055258468,4204004
4204103,32307.53083147806,25982.816192880917,38572.01247751589,12589.196284634974,4204103
4204152,18200.5400289025,11665.801670709612,24912.88169903477,13247.080028325157,4204152
4204178,21296.72013880872,14688.316714319646,27775.121979654356,13086.80526533471,4204178
4204194,24472.48408301122,17810.205296767377,31345.49056003017,13535.285263262795,4204194
4204202,39860.51690913266,33304.714734751906,46306.17491254365,13001.460177791741,4204202
4204251,35588.98270875493,29159.751081741233,42165.18674113432,13005.435659393086,4204251
4204301,38860.320010863885,32131.850832834363,45529.32918670242,13397.47835386806,4204301
4204350,54763.848130229984,48224.66681676146,61281.815374973696,13057.148558212233,4204350
4204400,25210.384614915547,18591.82291001895,32084.44796078088,13492.62505076193,4204400
4204459,17263.846432784372,10474.65313448396,24011.575117017146,13536.921982533186,4204459
4204509,29110.404199784916,22671.161492996696,35585.14826572393,12913.986772727236,4204509
4204558,37945.86173688236,31498.933983178296,44453.51045262793,12954.576469449636,4204558
4204608,32167.758770306456,25814.936116112618,38608.42760896971,12793.49149285709,4204608
4204707,50707.90137676378,44060.06929144682,57516.20521831117,13456.135926864343,4204707
4204756,21552.98964396602,15161.63132131822,28045.97631917193,12884.344997853708,4204756
4204806,30375.13916198988,23577.416614531794,37157.69845024566,13580.281835713868,4204806
4204905,24047.01620607734,17278.10301965816,30798.245912952865,13520.142893294706,4204905
4205001,24456.740455551142,17548.358424697868,31521.300059185825,13972.941634487957,4205001
4205100,22898.91324489974,16377.375162927174,29375.381969932794,12998.00680700562,4205100
4205159,22567.185326013656,15974.410027329488,29161.797405974205,13187.387378644717,4205159
4205175,18533.111783092012,11745.875693812708,25576.762195349187,13830.886501536479,4205175
4205191,36904.72816242621,30246.50502274487,43435.7873939383,13189.282371193429,4205191
4205209,27021.603685488724,20562.9042121371,33720.82177338438,13157.917561247279,4205209
4205308,41074.008199208234,34540.36222129454,47702.33618333457,13161.973962040029,4205308
4205357,22831.803354213887,16070.924307222247,29494.226286301935,13423.301979079688,4205357
4205407,37025.05518274387,30556.90012032428,43810.985469358246,13254.085349033965,4205407
4205431,19469.89082747779,13019.715707272137,26080.008930212407,13060.29322294027,4205431
4205456,28520.02769784542,21521.764792676757,35592.75088571775,14070.986093040996,4205456
4205506,25215.62612098034,18702.009600051635,31706.25768410482,13004.248084053186,4205506
4205555,26321.409163729557,19770.552947819204,33092.33659318161,13321.783645362404,4205555
4205605,26313.79929501553,19929.51326208921,32800.96231649201,12871.449054402801,4205605
